organism_group,strain,collection_date,serovar,isolate,location,isolation_source,isolation_type,snp_cluster,min_same,min_diff,amr_genotypes,computed_types,serovar_new,resist,suscept,inter,suscept_dose_dep,country,isolation_source_new,suscept_sim,resist_sim,inter_sim,sdd_sim
E.coli and Shigella,CVM N18EC1228,2018,NA,PDT000566696.1,USA:TX,ground turkey,environmental/other,PDS000037832.10,27,NA,"acrF=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"ampicillin, sulfisoxazole, tetracycline","azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, trimethoprim-sulfamethoxazole",amoxicillin-clavulanic acid,,USA,turkey,0.5811238082806809,0.25942016421707526,0.07671740290934269,0.91441093065223
E.coli and Shigella,19CO08GT16-EC,2019,NA,PDT000627597.1,USA:CO,ground turkey,environmental/other,PDS000037832.10,28,NA,"acrF=COMPLETE,aph(3')-Ia=COMPLETE,blaEC=COMPLETE,uhpT_E350Q=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,NA,2014,NA,PDT000143962.3,USA,urine,clinical,PDS000101288.3,36,NA,"aac(3)-IId=COMPLETE,aadA2=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA12=COMPLETE,emrD=COMPLETE,gyrA_S83L=POINT,parC_S80R=POINT,parE_I529L=POINT,ptsI_V25I=POINT,sul1=COMPLETE,uhpT_E350Q=POINT",NA,NA,"ampicillin, cefazolin, gentamicin, tobramycin, trimethoprim-sulfamethoxazole","amikacin, amoxicillin-clavulanic acid, aztreonam, cefepime, cefotaxime, cefoxitin, ceftazidime, ceftriaxone, ciprofloxacin, doripenem, ertapenem, imipenem, levofloxacin, meropenem, piperacillin-tazobactam, tetracycline, tigecycline",,"cefotaxime-clavulanic acid=, ceftazidime-clavulanic acid=, colistin=, polymyxin B=",USA,urine,0.37980476682097,0.19274894692389788,0.8102603763856664,0.04802955022577473
E.coli and Shigella,Win2013_WWKa_OUT_24,2013,NA,PDT000318974.1,Germany: Dresden-Kaditz,wastewater outflow,environmental/other,PDS000048089.9,38,24,"acrF=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,gyrA_S83L=POINT,mdtM=COMPLETE",NA,NA,nalidixic acid,"ciprofloxacin, levofloxacin, norfloxacin",,,Germany,water,0.18261814108996738,0.10668937338358002,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC072,2018,NA,PDT000497397.1,USA:CA,ground turkey,environmental/other,PDS000049494.7,16,NA,"acrF=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,"ampicillin, tetracycline","azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",amoxicillin-clavulanic acid,,USA,turkey,0.5987119458749156,0.2529117117554207,0.07671740290934269,0.91441093065223
E.coli and Shigella,CVM N18EC0620,2018,NA,PDT000566180.1,USA:SC,ground turkey,environmental/other,PDS000049494.7,14,NA,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE",NA,NA,"ampicillin, gentamicin, streptomycin, sulfisoxazole, tetracycline","azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",amoxicillin-clavulanic acid,,USA,turkey,0.525585825102807,0.25941674344473326,0.07671740290934269,0.91441093065223
E.coli and Shigella,CVM N19EC0667,2019,NA,PDT000844496.1,USA:CA,ground turkey,environmental/other,PDS000049494.7,16,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,FSIS1605734,2016,NA,PDT000110621.3,USA:WI,comminuted beef,environmental/other,PDS000035496.13,17,11,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0688,2017,NA,PDT000394853.1,USA:IA,ground turkey,environmental/other,PDS000037830.6,12,NA,"acrF=COMPLETE,blaEC=COMPLETE,uhpT_E350Q=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0122,2017,NA,PDT000395197.1,USA:IA,ground turkey,environmental/other,PDS000037830.6,12,NA,"acrF=COMPLETE,blaEC=COMPLETE,uhpT_E350Q=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC0768,2018,NA,PDT000565941.1,USA:SD,ground turkey,environmental/other,PDS000037830.6,28,NA,"aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"gentamicin, streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6604538207840384,0.2512752722835282,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC0744,2018,NA,PDT000565947.1,USA:KS,ground turkey,environmental/other,PDS000037830.6,19,NA,"acrF=COMPLETE,blaEC=COMPLETE,uhpT_E350Q=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC0404,2018,NA,PDT000565961.1,USA:TX,ground turkey,environmental/other,PDS000037830.6,28,NA,"aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",gentamicin,,USA,turkey,0.6604538207840384,0.24704995650653586,0.062416668109404355,0.91441093065223
E.coli and Shigella,CVM N18EC0332,2018,NA,PDT000566695.1,USA:IA,ground turkey,environmental/other,PDS000037830.6,19,NA,"acrF=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"ampicillin, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6909567828951589,0.2529117117554207,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC0029,2019,NA,PDT000644875.1,USA:NC,chicken thighs,environmental/other,PDS000072195.8,16,32,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,PNUSAE045471,2019,NA,PDT000662182.1,USA:SC,chicken,environmental/other,PDS000072195.8,32,44,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC0547,2019,NA,PDT000844617.1,USA:CO,chicken breasts,environmental/other,PDS000072195.8,0,39,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC0542,2018,NA,PDT000566233.1,USA:CA,ground turkey,environmental/other,PDS000049479.4,7,20,"aac(3)-VIa=COMPLETE,aac(3)-VIa=PARTIAL_END_OF_CONTIG,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_A56T=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(B)=COMPLETE",NA,NA,"ampicillin, ciprofloxacin, gentamicin, nalidixic acid, streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, meropenem, trimethoprim-sulfamethoxazole",,,USA,turkey,0.5024487637535038,0.2086709281418904,0.8102603763856664,0.91441093065223
E.coli and Shigella,NA,2016,NA,PDT000150959.2,USA:Boston,urine,clinical,PDS000080664.8,10,NA,"aadA1=COMPLETE,acrF=COMPLETE,aph(3')-Ia=COMPLETE,blaCTX-M-14=COMPLETE,blaDHA-1=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA1=COMPLETE,glpT_E448K=POINT,mph(A)=COMPLETE,qnrB4=COMPLETE,sat2=COMPLETE,sul1=COMPLETE,tet(D)=COMPLETE",NA,NA,"amoxicillin-clavulanic acid, ampicillin, cefepime, cefoxitin, ceftazidime, tetracycline","amikacin, cefazolin, ceftriaxone, ciprofloxacin, ertapenem, gentamicin, meropenem, piperacillin-tazobactam, tobramycin, trimethoprim-sulfamethoxazole",levofloxacin,,USA,urine,0.43160953879376535,0.1927937874362237,0.045844449392315474,0.91441093065223
E.coli and Shigella,CVM N18EC1008,2018,NA,PDT000566137.1,USA:PA,ground turkey,environmental/other,PDS000107010.3,18,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC1368,2018,NA,PDT000550342.1,USA:SD,chicken thighs,environmental/other,PDS000046637.8,8,NA,"acrF=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,"ampicillin, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,chicken,0.6909567828951589,0.2529117117554207,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC1096,2019,NA,PDT000844603.1,USA:PA,chicken breasts,environmental/other,PDS000046637.8,18,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0962,2017,NA,PDT000395047.1,USA:GA,chicken wings,environmental/other,PDS000013547.12,30,NA,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"gentamicin, streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,chicken,0.6297867367734498,0.25624492133910876,0.8102603763856664,0.91441093065223
E.coli and Shigella,NA,2015,NA,PDT000102015.2,USA:Boston,urine,clinical,PDS000034871.7,33,NA,"aac(3)-IId=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,ptsI_V25I=POINT,uhpT_E350Q=POINT",NA,NA,"ampicillin, cefepime, ceftazidime, ceftriaxone, ciprofloxacin, gentamicin, levofloxacin","amikacin, amoxicillin-clavulanic acid, cefoxitin, ertapenem, meropenem, nitrofurantoin, piperacillin-tazobactam, tetracycline, trimethoprim-sulfamethoxazole",tobramycin,,USA,urine,0.4287582716381666,0.1822382348885366,0.050780052873791504,0.91441093065223
E.coli and Shigella,NA,2015,NA,PDT000102018.2,USA:Boston,urine,clinical,PDS000034871.7,28,NA,"aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,uhpT_E350Q=POINT",NA,NA,"ampicillin, cefepime, ceftazidime, ceftriaxone, ciprofloxacin, levofloxacin, trimethoprim-sulfamethoxazole","amikacin, amoxicillin-clavulanic acid, cefoxitin, ertapenem, gentamicin, meropenem, nitrofurantoin, piperacillin-tazobactam, tetracycline, tobramycin",,,USA,urine,0.3670362472958707,0.18821376038217427,0.8102603763856664,0.91441093065223
E.coli and Shigella,URMC_59,2018,NA,PDT000543238.1,"USA: Rochester, NY",urine,clinical,PDS000034871.7,40,NA,"aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=PARTIAL_END_OF_CONTIG,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,pmrB_E123D=POINT,ptsI_V25I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"ampicillin, aztreonam, cefazolin, cefepime, ceftriaxone, ciprofloxacin","amikacin, ertapenem, gentamicin, meropenem, nitrofurantoin, tigecycline, tobramycin",,,USA,urine,0.29730544804270004,0.1882864143267116,0.8102603763856664,0.91441093065223
E.coli and Shigella,URMC_66,2018,NA,PDT000543094.1,"USA: Rochester, NY",sepsis,clinical,PDS000070330.12,26,71,"aac(3)-IIe=COMPLETE,aadA1=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaOXA=COMPLETE,catA1=COMPLETE,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S80I=POINT,parE_S458T=POINT,sul1=COMPLETE,tet(B)=COMPLETE",NA,NA,"ampicillin, aztreonam, cefazolin, cefepime, ceftriaxone, ciprofloxacin, gentamicin, levofloxacin, moxifloxacin, tobramycin","amikacin, ertapenem, imipenem, meropenem, nitrofurantoin, tigecycline",,,USA,other/unspecified,0.259568750280688,0.16789739599212167,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC1390,2017,NA,PDT000395069.1,USA:MD,ground turkey,environmental/other,PDS000034769.9,12,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC0031,2019,NA,PDT000644864.1,USA:NC,ground turkey,environmental/other,PDS000034769.9,12,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,NA,2017,NA,PDT000966249.1,Netherlands,NA,clinical,PDS000082554.2,0,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,dfrA14=COMPLETE,gyrA_S83L=POINT,parC_S80R=POINT,ptsI_V25I=POINT,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"cefotaxime, cefoxitin, ceftazidime",,,,Netherlands,NA,0.05723124516627997,0.17545198263021153,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0827,2017,NA,PDT000395252.1,USA:PA,chicken breasts,environmental/other,PDS000037866.6,26,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC1098,2017,NA,PDT000395363.1,USA:OR,chicken breasts,environmental/other,PDS000037866.6,23,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC0409,2019,NA,PDT000644996.1,USA:GA,chicken wings,environmental/other,PDS000037866.6,24,NA,"acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,"amoxicillin-clavulanic acid, ampicillin, cefoxitin, ceftriaxone, tetracycline","azithromycin, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,chicken,0.5201496603942454,0.2030387520796327,0.8102603763856664,0.91441093065223
E.coli and Shigella,19KS09CB08-EC,2019,NA,PDT000655944.1,USA:KS,chicken wing,environmental/other,PDS000037866.6,21,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,19NC12CB08_EC,2019,NA,PDT000687444.1,USA:NC,chicken thigh,environmental/other,PDS000037866.6,23,NA,"acrF=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,"ampicillin, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,chicken,0.6909567828951589,0.2529117117554207,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC1261,2019,NA,PDT000844550.1,USA:TN,chicken thighs,environmental/other,PDS000037866.6,21,NA,"aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",gentamicin,,USA,chicken,0.6604538207840384,0.24704995650653586,0.062416668109404355,0.91441093065223
E.coli and Shigella,CVM N17EC0444,2017,NA,PDT000394903.1,USA:SD,chicken breasts,environmental/other,PDS000037871.3,29,NA,"aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",gentamicin,,USA,chicken,0.6604538207840384,0.24704995650653586,0.062416668109404355,0.91441093065223
E.coli and Shigella,Res13-Sevr-PEA27-14,2017,NA,PDT000898642.1,Canada: Quebec,feces,clinical,PDS000076588.1,0,NA,"aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,emrD=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE",NA,NA,"ampicillin, cefazolin, cefotaxime, cefpodoxime, ceftazidime, ceftriaxone, cephalothin, sulfisoxazole, trimethoprim-sulfamethoxazole","amoxicillin-clavulanic acid, azithromycin, cefepime=S, cefoxitin, chloramphenicol, ciprofloxacin, gentamicin, imipenem, meropenem, nalidixic acid, piperacillin-tazobactam, streptomycin, tetracycline",,"cefotaxime-clavulanic acid=, ceftazidime-clavulanic acid=",Canada,stool,0.5178582394253116,0.18021686101059692,0.8102603763856664,0.056327813178823204
E.coli and Shigella,Res13-Sevr-PEA24-03,2017,NA,PDT000898644.1,Canada: Quebec,feces,clinical,PDS000076588.1,2,NA,"aadA5=COMPLETE,acrF=COMPLETE,blaCTX-M-1=COMPLETE,blaEC=COMPLETE,dfrA17=COMPLETE,emrD=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE",NA,NA,"ampicillin, cefazolin, cefepime, cefotaxime, cefpodoxime, ceftazidime, ceftriaxone, cephalothin, sulfisoxazole, trimethoprim-sulfamethoxazole","amoxicillin-clavulanic acid, azithromycin, cefoxitin, chloramphenicol, ciprofloxacin, gentamicin, imipenem, meropenem, nalidixic acid, piperacillin-tazobactam, streptomycin, tetracycline",,"cefotaxime-clavulanic acid=, ceftazidime-clavulanic acid=",Canada,stool,0.5125764352819846,0.17228195919661451,0.8102603763856664,0.056327813178823204
